beach_id,timestamp,day,is_holiday,weather,sea_temp,wave_height,wind_speed,crowdedness_percentage
1,2025-05-05 20:00:00,Monday,0,3.0,63.0,3.67,4.35,93.0
2,2025-05-05 20:00:00,Monday,0,3.0,62.4,4.33,3.23,78.0
1,2025-05-05 21:00:00,Monday,0,3.0,63.0,3.48,3.36,0.0
2,2025-05-05 21:00:00,Monday,0,3.0,62.4,4.07,3.17,0.0
1,2025-05-05 22:00:00,Monday,0,3.0,63.0,3.35,4.91,0.0
2,2025-05-05 22:00:00,Monday,0,3.0,62.2,3.81,1.99,0.0
1,2025-05-05 23:00:00,Monday,0,2.0,62.8,3.15,5.03,0.0
2,2025-05-05 23:00:00,Monday,0,3.0,62.2,3.54,3.36,0.0
1,2025-05-04 00:00:00,Sunday,0,3.0,62.8,3.87,2.67,0.0
2,2025-05-04 00:00:00,Sunday,0,3.0,62.4,4.66,5.84,0.0
1,2025-05-04 01:00:00,Sunday,0,3.0,62.6,4.0,3.98,0.0
2,2025-05-04 01:00:00,Sunday,0,3.0,62.1,4.86,12.55,0.0
1,2025-05-04 02:00:00,Sunday,0,3.0,62.4,4.2,7.15,0.0
2,2025-05-04 02:00:00,Sunday,0,3.0,61.9,5.05,9.07,0.0
1,2025-05-04 03:00:00,Sunday,0,3.0,62.2,4.4,7.15,0.0
2,2025-05-04 03:00:00,Sunday,0,51.0,61.7,5.31,12.74,0.0
1,2025-05-04 04:00:00,Sunday,0,51.0,62.2,4.66,7.95,0.0
2,2025-05-04 04:00:00,Sunday,0,3.0,61.5,5.51,9.94,0.0
1,2025-05-04 05:00:00,Sunday,0,3.0,62.1,4.86,6.71,0.0
2,2025-05-04 05:00:00,Sunday,0,3.0,61.2,5.77,10.44,0.0
1,2025-05-04 06:00:00,Sunday,0,3.0,61.9,4.99,2.86,0.0
2,2025-05-04 06:00:00,Sunday,0,3.0,61.2,5.97,10.81,0.0
1,2025-05-04 07:00:00,Sunday,0,3.0,61.9,5.05,5.03,50.0
2,2025-05-04 07:00:00,Sunday,0,3.0,61.2,6.23,8.39,15.0
1,2025-05-04 08:00:00,Sunday,0,3.0,61.9,5.18,6.09,0.0
2,2025-05-04 08:00:00,Sunday,0,3.0,61.2,6.43,8.51,11.0
1,2025-05-04 09:00:00,Sunday,0,3.0,61.9,5.25,10.13,15.0
2,2025-05-04 09:00:00,Sunday,0,3.0,61.2,6.56,8.82,17.0
1,2025-05-04 10:00:00,Sunday,0,3.0,61.9,5.31,11.0,20.0
2,2025-05-04 10:00:00,Sunday,0,3.0,61.3,6.63,11.62,2.0
1,2025-05-04 11:00:00,Sunday,0,3.0,62.1,5.38,13.79,6.0
2,2025-05-04 11:00:00,Sunday,0,3.0,61.3,6.76,8.64,12.0
1,2025-05-04 12:00:00,Sunday,0,3.0,62.2,5.25,14.66,17.0
2,2025-05-04 12:00:00,Sunday,0,3.0,61.3,6.69,12.8,8.0
1,2025-05-04 13:00:00,Sunday,0,3.0,62.4,5.18,15.6,2.0
2,2025-05-04 13:00:00,Sunday,0,3.0,61.5,6.56,8.76,7.0
1,2025-05-04 14:00:00,Sunday,0,3.0,62.6,5.05,18.08,10.0
2,2025-05-04 14:00:00,Sunday,0,3.0,61.5,6.5,11.68,17.0
1,2025-05-04 15:00:00,Sunday,0,3.0,62.6,4.99,16.28,28.0
2,2025-05-04 15:00:00,Sunday,0,3.0,61.5,6.36,8.26,13.0
1,2025-05-04 16:00:00,Sunday,0,3.0,62.8,4.86,11.74,58.0
2,2025-05-04 16:00:00,Sunday,0,3.0,61.5,6.3,9.26,19.0
1,2025-05-04 17:00:00,Sunday,0,3.0,62.8,4.79,7.77,38.0
2,2025-05-04 17:00:00,Sunday,0,3.0,61.5,6.17,4.91,46.0
1,2025-05-04 18:00:00,Sunday,0,3.0,62.8,4.66,7.58,31.0
2,2025-05-04 18:00:00,Sunday,0,3.0,61.5,5.91,3.11,49.0
1,2025-05-04 19:00:00,Sunday,0,3.0,62.8,4.53,4.85,68.0
2,2025-05-04 19:00:00,Sunday,0,3.0,61.5,5.64,6.28,3.0
1,2025-05-04 20:00:00,Sunday,0,3.0,62.8,4.4,4.78,61.0
2,2025-05-04 20:00:00,Sunday,0,3.0,61.5,5.38,8.57,3.0
1,2025-05-04 21:00:00,Sunday,0,3.0,62.6,4.4,4.85,0.0
2,2025-05-04 21:00:00,Sunday,0,3.0,61.5,5.31,5.41,0.0
1,2025-05-04 22:00:00,Sunday,0,3.0,62.6,4.33,8.26,0.0
2,2025-05-04 22:00:00,Sunday,0,3.0,61.5,5.25,6.4,0.0
1,2025-05-04 23:00:00,Sunday,0,3.0,62.6,4.33,7.77,0.0
2,2025-05-04 23:00:00,Sunday,0,3.0,61.5,5.18,6.77,0.0
1,2025-05-03 00:00:00,Saturday,0,3.0,62.2,2.62,2.8,0.0
2,2025-05-03 00:00:00,Saturday,0,3.0,62.2,2.69,3.98,0.0
1,2025-05-03 01:00:00,Saturday,0,3.0,62.2,2.69,3.23,0.0
2,2025-05-03 01:00:00,Saturday,0,3.0,62.4,2.76,1.74,0.0
1,2025-05-03 02:00:00,Saturday,0,3.0,62.2,2.69,3.17,0.0
2,2025-05-03 02:00:00,Saturday,0,3.0,62.4,2.76,3.42,0.0
1,2025-05-03 03:00:00,Saturday,0,3.0,62.1,2.76,3.23,0.0
2,2025-05-03 03:00:00,Saturday,0,3.0,62.4,2.82,3.79,0.0
1,2025-05-03 04:00:00,Saturday,0,3.0,61.9,2.76,3.67,0.0
2,2025-05-03 04:00:00,Saturday,0,3.0,62.4,2.82,2.86,0.0
1,2025-05-03 05:00:00,Saturday,0,3.0,61.9,2.82,3.98,0.0
2,2025-05-03 05:00:00,Saturday,0,3.0,62.4,2.89,2.92,0.0
1,2025-05-03 06:00:00,Saturday,0,3.0,61.9,2.89,4.6,0.0
2,2025-05-03 06:00:00,Saturday,0,3.0,62.4,2.95,4.29,0.0
1,2025-05-03 07:00:00,Saturday,0,3.0,61.9,2.95,4.47,72.0
2,2025-05-03 07:00:00,Saturday,0,3.0,62.4,3.02,5.9,70.0
1,2025-05-03 08:00:00,Saturday,0,3.0,61.9,3.02,5.65,90.0
2,2025-05-03 08:00:00,Saturday,0,3.0,62.4,3.08,4.41,84.0
1,2025-05-03 09:00:00,Saturday,0,3.0,61.9,3.08,6.28,51.0
2,2025-05-03 09:00:00,Saturday,0,3.0,62.4,3.22,4.04,78.0
1,2025-05-03 10:00:00,Saturday,0,3.0,62.1,3.15,8.39,42.0
2,2025-05-03 10:00:00,Saturday,0,3.0,62.4,3.28,5.22,96.0
1,2025-05-03 11:00:00,Saturday,0,3.0,62.2,3.22,5.1,63.0
2,2025-05-03 11:00:00,Saturday,0,3.0,62.4,3.41,6.15,41.0
1,2025-05-03 12:00:00,Saturday,0,3.0,62.4,3.22,3.23,89.0
2,2025-05-03 12:00:00,Saturday,0,3.0,62.6,3.48,5.53,98.0
1,2025-05-03 13:00:00,Saturday,0,3.0,62.6,3.22,6.84,38.0
2,2025-05-03 13:00:00,Saturday,0,3.0,62.6,3.54,6.21,37.0
1,2025-05-03 14:00:00,Saturday,0,3.0,62.8,3.22,4.04,81.0
2,2025-05-03 14:00:00,Saturday,0,3.0,62.8,3.61,7.64,52.0
1,2025-05-03 15:00:00,Saturday,0,3.0,63.0,3.22,7.21,54.0
2,2025-05-03 15:00:00,Saturday,0,3.0,62.8,3.67,7.52,35.0
1,2025-05-03 16:00:00,Saturday,0,3.0,63.3,3.22,6.71,34.0
2,2025-05-03 16:00:00,Saturday,0,3.0,63.0,3.74,8.89,34.0
1,2025-05-03 17:00:00,Saturday,0,3.0,63.3,3.22,4.91,85.0
2,2025-05-03 17:00:00,Saturday,0,3.0,63.0,3.81,8.2,54.0
1,2025-05-03 18:00:00,Saturday,0,3.0,63.3,3.28,4.72,82.0
2,2025-05-03 18:00:00,Saturday,0,3.0,63.0,3.87,6.34,37.0
1,2025-05-03 19:00:00,Saturday,0,3.0,63.3,3.28,5.72,89.0
2,2025-05-03 19:00:00,Saturday,0,3.0,63.0,3.87,3.91,73.0
1,2025-05-03 20:00:00,Saturday,0,3.0,63.3,3.35,1.99,80.0
2,2025-05-03 20:00:00,Saturday,0,3.0,62.8,3.94,5.59,77.0
1,2025-05-03 21:00:00,Saturday,0,3.0,63.1,3.48,3.36,0.0
2,2025-05-03 21:00:00,Saturday,0,3.0,62.8,4.13,6.52,0.0
1,2025-05-03 22:00:00,Saturday,0,3.0,63.0,3.54,4.29,0.0
2,2025-05-03 22:00:00,Saturday,0,3.0,62.6,4.27,7.39,0.0
1,2025-05-03 23:00:00,Saturday,0,3.0,62.8,3.67,4.72,0.0
2,2025-05-03 23:00:00,Saturday,0,3.0,62.6,4.46,7.58,0.0
1,2025-05-02 00:00:00,Friday,0,3.0,62.4,2.43,6.03,0.0
2,2025-05-02 00:00:00,Friday,0,3.0,62.6,2.36,2.73,0.0
1,2025-05-02 01:00:00,Friday,0,3.0,62.2,2.43,3.79,0.0
2,2025-05-02 01:00:00,Friday,0,3.0,62.6,2.36,7.02,0.0
1,2025-05-02 02:00:00,Friday,0,3.0,62.2,2.43,1.55,0.0
2,2025-05-02 02:00:00,Friday,0,3.0,62.4,2.36,4.1,0.0
1,2025-05-02 03:00:00,Friday,0,3.0,62.1,2.43,2.61,0.0
2,2025-05-02 03:00:00,Friday,0,3.0,62.4,2.36,0.81,0.0
1,2025-05-02 04:00:00,Friday,0,3.0,61.9,2.49,0.81,0.0
2,2025-05-02 04:00:00,Friday,0,3.0,62.2,2.36,2.92,0.0
1,2025-05-02 05:00:00,Friday,0,3.0,61.9,2.49,2.86,0.0
2,2025-05-02 05:00:00,Friday,0,3.0,62.2,2.36,2.05,0.0
1,2025-05-02 06:00:00,Friday,0,3.0,61.9,2.49,4.6,0.0
2,2025-05-02 06:00:00,Friday,0,3.0,62.1,2.36,3.04,0.0
1,2025-05-02 07:00:00,Friday,0,3.0,61.9,2.56,4.72,94.0
2,2025-05-02 07:00:00,Friday,0,3.0,62.1,2.43,3.36,86.0
1,2025-05-02 08:00:00,Friday,0,3.0,62.1,2.56,3.11,63.0
2,2025-05-02 08:00:00,Friday,0,3.0,61.9,2.43,3.6,100.0
1,2025-05-02 09:00:00,Friday,0,3.0,62.1,2.56,5.16,90.0
2,2025-05-02 09:00:00,Friday,0,3.0,61.9,2.43,5.16,80.0
1,2025-05-02 10:00:00,Friday,0,2.0,62.2,2.49,7.95,41.0
2,2025-05-02 10:00:00,Friday,0,3.0,61.9,2.36,7.08,37.0
1,2025-05-02 11:00:00,Friday,0,3.0,62.2,2.49,6.34,30.0
2,2025-05-02 11:00:00,Friday,0,3.0,61.9,2.36,5.22,75.0
1,2025-05-02 12:00:00,Friday,0,3.0,62.4,2.49,4.85,73.0
2,2025-05-02 12:00:00,Friday,0,3.0,61.9,2.43,6.59,44.0
1,2025-05-02 13:00:00,Friday,0,3.0,62.4,2.49,6.65,34.0
2,2025-05-02 13:00:00,Friday,0,3.0,61.7,2.43,7.71,53.0
1,2025-05-02 14:00:00,Friday,0,3.0,62.6,2.49,9.94,37.0
2,2025-05-02 14:00:00,Friday,0,3.0,61.7,2.49,9.57,37.0
1,2025-05-02 15:00:00,Friday,0,3.0,62.6,2.56,11.93,53.0
2,2025-05-02 15:00:00,Friday,0,3.0,61.7,2.56,11.18,52.0
1,2025-05-02 16:00:00,Friday,0,3.0,62.8,2.56,10.94,36.0
2,2025-05-02 16:00:00,Friday,0,45.0,61.7,2.56,11.93,48.0
1,2025-05-02 17:00:00,Friday,0,3.0,62.8,2.62,9.57,48.0
2,2025-05-02 17:00:00,Friday,0,3.0,61.7,2.62,8.89,45.0
1,2025-05-02 18:00:00,Friday,0,2.0,62.8,2.62,8.14,60.0
2,2025-05-02 18:00:00,Friday,0,3.0,61.7,2.62,6.77,49.0
1,2025-05-02 19:00:00,Friday,0,2.0,62.6,2.62,7.08,32.0
2,2025-05-02 19:00:00,Friday,0,3.0,61.9,2.69,3.73,63.0
1,2025-05-02 20:00:00,Friday,0,2.0,62.6,2.62,2.61,71.0
2,2025-05-02 20:00:00,Friday,0,3.0,61.9,2.69,2.36,98.0
1,2025-05-02 21:00:00,Friday,0,3.0,62.6,2.62,1.8,0.0
2,2025-05-02 21:00:00,Friday,0,3.0,62.1,2.69,3.42,0.0
1,2025-05-02 22:00:00,Friday,0,3.0,62.4,2.62,3.67,0.0
2,2025-05-02 22:00:00,Friday,0,3.0,62.2,2.69,4.97,0.0
1,2025-05-02 23:00:00,Friday,0,3.0,62.4,2.62,4.1,0.0
2,2025-05-02 23:00:00,Friday,0,3.0,62.2,2.69,3.29,0.0
1,2025-05-01 00:00:00,Thursday,0,3.0,61.7,2.56,7.52,0.0
2,2025-05-01 00:00:00,Thursday,0,3.0,62.4,2.49,2.61,0.0
1,2025-05-01 01:00:00,Thursday,0,3.0,61.7,2.56,5.59,0.0
2,2025-05-01 01:00:00,Thursday,0,3.0,62.2,2.56,1.43,0.0
1,2025-05-01 02:00:00,Thursday,0,3.0,61.7,2.56,4.47,0.0
2,2025-05-01 02:00:00,Thursday,0,3.0,62.2,2.56,4.6,0.0
1,2025-05-01 03:00:00,Thursday,0,3.0,61.7,2.62,5.53,0.0
2,2025-05-01 03:00:00,Thursday,0,3.0,62.1,2.56,3.11,0.0
1,2025-05-01 04:00:00,Thursday,0,3.0,61.5,2.62,4.35,0.0
2,2025-05-01 04:00:00,Thursday,0,3.0,61.9,2.62,3.36,0.0
1,2025-05-01 05:00:00,Thursday,0,3.0,61.5,2.69,2.49,0.0
2,2025-05-01 05:00:00,Thursday,0,3.0,61.9,2.62,1.49,0.0
1,2025-05-01 06:00:00,Thursday,0,3.0,61.5,2.69,3.42,0.0
2,2025-05-01 06:00:00,Thursday,0,3.0,61.9,2.62,2.49,0.0
1,2025-05-01 07:00:00,Thursday,0,3.0,61.5,2.62,5.28,64.0
2,2025-05-01 07:00:00,Thursday,0,3.0,61.9,2.56,4.6,84.0
1,2025-05-01 08:00:00,Thursday,0,3.0,61.7,2.62,3.36,78.0
2,2025-05-01 08:00:00,Thursday,0,3.0,62.1,2.56,2.98,89.0
1,2025-05-01 09:00:00,Thursday,0,3.0,61.7,2.56,7.33,47.0
2,2025-05-01 09:00:00,Thursday,0,3.0,62.2,2.49,3.42,85.0
1,2025-05-01 10:00:00,Thursday,0,3.0,61.7,2.56,5.28,78.0
2,2025-05-01 10:00:00,Thursday,0,1.0,62.2,2.49,5.16,99.0
1,2025-05-01 11:00:00,Thursday,0,2.0,61.9,2.49,5.41,89.0
2,2025-05-01 11:00:00,Thursday,0,3.0,62.4,2.43,10.81,50.0
1,2025-05-01 12:00:00,Thursday,0,2.0,62.1,2.49,6.09,54.0
2,2025-05-01 12:00:00,Thursday,0,2.0,62.6,2.43,8.51,38.0
1,2025-05-01 13:00:00,Thursday,0,3.0,62.2,2.43,7.33,49.0
2,2025-05-01 13:00:00,Thursday,0,1.0,62.6,2.36,8.26,38.0
1,2025-05-01 14:00:00,Thursday,0,3.0,62.4,2.43,6.34,36.0
2,2025-05-01 14:00:00,Thursday,0,1.0,62.8,2.36,12.3,16.0
1,2025-05-01 15:00:00,Thursday,0,2.0,62.6,2.43,7.21,40.0
2,2025-05-01 15:00:00,Thursday,0,3.0,63.0,2.36,9.82,30.0
1,2025-05-01 16:00:00,Thursday,0,3.0,62.8,2.49,6.52,43.0
2,2025-05-01 16:00:00,Thursday,0,45.0,63.3,2.43,8.76,30.0
1,2025-05-01 17:00:00,Thursday,0,3.0,62.8,2.49,7.89,54.0
2,2025-05-01 17:00:00,Thursday,0,3.0,63.3,2.43,7.71,48.0
1,2025-05-01 18:00:00,Thursday,0,3.0,62.8,2.49,6.84,59.0
2,2025-05-01 18:00:00,Thursday,0,3.0,63.3,2.43,6.52,54.0
1,2025-05-01 19:00:00,Thursday,0,3.0,62.8,2.56,8.26,38.0
2,2025-05-01 19:00:00,Thursday,0,3.0,63.3,2.43,4.47,97.0
1,2025-05-01 20:00:00,Thursday,0,2.0,62.6,2.56,3.54,98.0
2,2025-05-01 20:00:00,Thursday,0,3.0,63.1,2.43,4.04,81.0
1,2025-05-01 21:00:00,Thursday,0,2.0,62.6,2.49,1.55,0.0
2,2025-05-01 21:00:00,Thursday,0,3.0,63.0,2.43,3.98,0.0
1,2025-05-01 22:00:00,Thursday,0,1.0,62.6,2.49,5.41,0.0
2,2025-05-01 22:00:00,Thursday,0,3.0,62.8,2.36,0.62,0.0
1,2025-05-01 23:00:00,Thursday,0,3.0,62.4,2.43,6.21,0.0
2,2025-05-01 23:00:00,Thursday,0,3.0,62.8,2.36,5.9,0.0
1,2025-04-30 00:00:00,Wednesday,0,3.0,61.7,3.48,2.55,0.0
2,2025-04-30 00:00:00,Wednesday,0,3.0,62.2,3.48,4.1,0.0
1,2025-04-30 01:00:00,Wednesday,0,3.0,61.5,3.48,2.42,0.0
2,2025-04-30 01:00:00,Wednesday,0,3.0,62.2,3.48,3.04,0.0
1,2025-04-30 02:00:00,Wednesday,0,3.0,61.5,3.48,4.91,0.0
2,2025-04-30 02:00:00,Wednesday,0,3.0,62.1,3.48,2.3,0.0
1,2025-04-30 03:00:00,Wednesday,0,3.0,61.5,3.48,1.86,0.0
2,2025-04-30 03:00:00,Wednesday,0,3.0,61.9,3.48,2.55,0.0
1,2025-04-30 04:00:00,Wednesday,0,3.0,61.5,3.54,5.22,0.0
2,2025-04-30 04:00:00,Wednesday,0,3.0,61.9,3.48,3.48,0.0
1,2025-04-30 05:00:00,Wednesday,0,3.0,61.5,3.54,6.21,0.0
2,2025-04-30 05:00:00,Wednesday,0,3.0,61.9,3.48,3.23,0.0
1,2025-04-30 06:00:00,Wednesday,0,3.0,61.5,3.41,2.92,0.0
2,2025-04-30 06:00:00,Wednesday,0,3.0,61.9,3.41,1.93,0.0
1,2025-04-30 07:00:00,Wednesday,0,3.0,61.5,3.35,7.15,44.0
2,2025-04-30 07:00:00,Wednesday,0,45.0,61.9,3.35,1.99,70.0
1,2025-04-30 08:00:00,Wednesday,0,3.0,61.5,3.22,5.84,60.0
2,2025-04-30 08:00:00,Wednesday,0,3.0,61.9,3.28,1.68,80.0
1,2025-04-30 09:00:00,Wednesday,0,3.0,61.5,3.22,4.1,68.0
2,2025-04-30 09:00:00,Wednesday,0,3.0,62.1,3.22,0.31,60.0
1,2025-04-30 10:00:00,Wednesday,0,3.0,61.7,3.22,5.28,69.0
2,2025-04-30 10:00:00,Wednesday,0,3.0,62.1,3.22,1.43,66.0
1,2025-04-30 11:00:00,Wednesday,0,3.0,61.7,3.22,5.53,100.0
2,2025-04-30 11:00:00,Wednesday,0,3.0,62.2,3.15,3.98,91.0
1,2025-04-30 12:00:00,Wednesday,0,3.0,61.7,3.15,5.53,74.0
2,2025-04-30 12:00:00,Wednesday,0,3.0,62.2,3.15,8.02,46.0
1,2025-04-30 13:00:00,Wednesday,0,3.0,61.9,3.15,6.03,30.0
2,2025-04-30 13:00:00,Wednesday,0,1.0,62.4,3.08,8.14,39.0
1,2025-04-30 14:00:00,Wednesday,0,3.0,62.2,3.08,7.39,36.0
2,2025-04-30 14:00:00,Wednesday,0,2.0,62.4,3.08,8.39,33.0
1,2025-04-30 15:00:00,Wednesday,0,3.0,62.2,3.08,7.27,43.0
2,2025-04-30 15:00:00,Wednesday,0,2.0,62.6,3.02,8.57,39.0
1,2025-04-30 16:00:00,Wednesday,0,3.0,62.4,3.02,8.57,46.0
2,2025-04-30 16:00:00,Wednesday,0,45.0,62.6,3.02,8.57,33.0
1,2025-04-30 17:00:00,Wednesday,0,2.0,62.4,3.02,6.96,32.0
2,2025-04-30 17:00:00,Wednesday,0,3.0,62.6,2.95,9.32,54.0
1,2025-04-30 18:00:00,Wednesday,0,1.0,62.4,2.95,6.09,31.0
2,2025-04-30 18:00:00,Wednesday,0,45.0,62.6,2.89,6.4,56.0
1,2025-04-30 19:00:00,Wednesday,0,1.0,62.4,2.89,4.72,88.0
2,2025-04-30 19:00:00,Wednesday,0,3.0,62.6,2.76,3.85,71.0
1,2025-04-30 20:00:00,Wednesday,0,3.0,62.2,2.82,3.23,90.0
2,2025-04-30 20:00:00,Wednesday,0,3.0,62.6,2.69,3.23,89.0
1,2025-04-30 21:00:00,Wednesday,0,3.0,62.1,2.76,4.6,0.0
2,2025-04-30 21:00:00,Wednesday,0,3.0,62.6,2.62,3.36,0.0
1,2025-04-30 22:00:00,Wednesday,0,3.0,61.9,2.62,4.72,0.0
2,2025-04-30 22:00:00,Wednesday,0,3.0,62.6,2.56,0.62,0.0
1,2025-04-30 23:00:00,Wednesday,0,3.0,61.9,2.56,3.79,0.0
2,2025-04-30 23:00:00,Wednesday,0,3.0,62.4,2.49,4.04,0.0
1,2025-04-29 00:00:00,Tuesday,0,0.0,61.5,3.81,4.29,0.0
2,2025-04-29 00:00:00,Tuesday,0,0.0,61.7,3.87,4.04,0.0
1,2025-04-29 01:00:00,Tuesday,0,0.0,61.5,3.74,2.05,0.0
2,2025-04-29 01:00:00,Tuesday,0,1.0,61.5,3.81,4.78,0.0
1,2025-04-29 02:00:00,Tuesday,0,3.0,61.3,3.74,2.86,0.0
2,2025-04-29 02:00:00,Tuesday,0,0.0,61.5,3.81,1.49,0.0
1,2025-04-29 03:00:00,Tuesday,0,3.0,61.3,3.74,1.37,0.0
2,2025-04-29 03:00:00,Tuesday,0,1.0,61.5,3.74,4.54,0.0
1,2025-04-29 04:00:00,Tuesday,0,3.0,61.5,3.81,2.55,0.0
2,2025-04-29 04:00:00,Tuesday,0,1.0,61.3,3.74,6.21,0.0
1,2025-04-29 05:00:00,Tuesday,0,1.0,61.5,3.81,1.74,0.0
2,2025-04-29 05:00:00,Tuesday,0,0.0,61.3,3.67,2.42,0.0
1,2025-04-29 06:00:00,Tuesday,0,0.0,61.5,3.74,4.04,0.0
2,2025-04-29 06:00:00,Tuesday,0,0.0,61.5,3.67,7.02,0.0
1,2025-04-29 07:00:00,Tuesday,0,3.0,61.5,3.74,4.6,91.0
2,2025-04-29 07:00:00,Tuesday,0,0.0,61.5,3.61,6.09,42.0
1,2025-04-29 08:00:00,Tuesday,0,3.0,61.7,3.67,2.67,74.0
2,2025-04-29 08:00:00,Tuesday,0,3.0,61.7,3.61,2.11,68.0
1,2025-04-29 09:00:00,Tuesday,0,2.0,61.7,3.67,3.54,80.0
2,2025-04-29 09:00:00,Tuesday,0,1.0,61.7,3.61,0.87,97.0
1,2025-04-29 10:00:00,Tuesday,0,2.0,61.7,3.67,5.84,73.0
2,2025-04-29 10:00:00,Tuesday,0,2.0,61.9,3.67,4.29,67.0
1,2025-04-29 11:00:00,Tuesday,0,0.0,61.9,3.67,9.51,40.0
2,2025-04-29 11:00:00,Tuesday,0,1.0,61.9,3.67,7.39,42.0
1,2025-04-29 12:00:00,Tuesday,0,1.0,61.9,3.67,7.83,40.0
2,2025-04-29 12:00:00,Tuesday,0,1.0,62.2,3.67,9.63,48.0
1,2025-04-29 13:00:00,Tuesday,0,3.0,62.1,3.67,8.26,50.0
2,2025-04-29 13:00:00,Tuesday,0,2.0,62.2,3.74,9.88,51.0
1,2025-04-29 14:00:00,Tuesday,0,3.0,62.2,3.67,9.32,60.0
2,2025-04-29 14:00:00,Tuesday,0,3.0,62.4,3.74,7.95,58.0
1,2025-04-29 15:00:00,Tuesday,0,3.0,62.2,3.67,8.33,32.0
2,2025-04-29 15:00:00,Tuesday,0,2.0,62.6,3.74,9.82,49.0
1,2025-04-29 16:00:00,Tuesday,0,3.0,62.4,3.67,7.15,45.0
2,2025-04-29 16:00:00,Tuesday,0,45.0,62.6,3.74,9.38,48.0
1,2025-04-29 17:00:00,Tuesday,0,3.0,62.4,3.67,8.7,31.0
2,2025-04-29 17:00:00,Tuesday,0,45.0,62.8,3.74,6.96,51.0
1,2025-04-29 18:00:00,Tuesday,0,2.0,62.2,3.67,7.33,60.0
2,2025-04-29 18:00:00,Tuesday,0,1.0,62.8,3.67,5.41,61.0
1,2025-04-29 19:00:00,Tuesday,0,3.0,62.2,3.61,6.4,31.0
2,2025-04-29 19:00:00,Tuesday,0,45.0,62.6,3.67,3.48,82.0
1,2025-04-29 20:00:00,Tuesday,0,3.0,62.1,3.61,1.62,61.0
2,2025-04-29 20:00:00,Tuesday,0,45.0,62.6,3.61,4.1,97.0
1,2025-04-29 21:00:00,Tuesday,0,2.0,61.9,3.54,4.29,0.0
2,2025-04-29 21:00:00,Tuesday,0,45.0,62.6,3.54,2.05,0.0
1,2025-04-29 22:00:00,Tuesday,0,3.0,61.7,3.54,5.41,0.0
2,2025-04-29 22:00:00,Tuesday,0,3.0,62.4,3.54,2.61,0.0
1,2025-04-29 23:00:00,Tuesday,0,3.0,61.7,3.48,2.42,0.0
2,2025-04-29 23:00:00,Tuesday,0,3.0,62.4,3.48,2.36,0.0
1,2025-04-28 00:00:00,Monday,0,0.0,61.2,3.67,6.52,0.0
2,2025-04-28 00:00:00,Monday,0,0.0,61.3,3.74,5.78,0.0
1,2025-04-28 01:00:00,Monday,0,0.0,61.2,3.61,5.1,0.0
2,2025-04-28 01:00:00,Monday,0,0.0,61.2,3.67,3.98,0.0
1,2025-04-28 02:00:00,Monday,0,1.0,61.2,3.61,5.84,0.0
2,2025-04-28 02:00:00,Monday,0,3.0,61.2,3.67,6.52,0.0
1,2025-04-28 03:00:00,Monday,0,3.0,61.2,3.61,2.67,0.0
2,2025-04-28 03:00:00,Monday,0,3.0,61.2,3.67,4.41,0.0
1,2025-04-28 04:00:00,Monday,0,3.0,61.2,3.67,6.4,0.0
2,2025-04-28 04:00:00,Monday,0,3.0,61.2,3.74,4.54,0.0
1,2025-04-28 05:00:00,Monday,0,3.0,61.2,3.67,5.47,0.0
2,2025-04-28 05:00:00,Monday,0,3.0,61.2,3.74,2.92,0.0
1,2025-04-28 06:00:00,Monday,0,3.0,61.2,3.74,5.1,0.0
2,2025-04-28 06:00:00,Monday,0,3.0,61.2,3.81,5.28,0.0
1,2025-04-28 07:00:00,Monday,0,3.0,61.2,3.74,4.91,74.0
2,2025-04-28 07:00:00,Monday,0,3.0,61.2,3.87,6.46,59.0
1,2025-04-28 08:00:00,Monday,0,3.0,61.2,3.81,0.25,73.0
2,2025-04-28 08:00:00,Monday,0,3.0,61.2,3.94,2.73,90.0
1,2025-04-28 09:00:00,Monday,0,1.0,61.3,3.81,6.03,53.0
2,2025-04-28 09:00:00,Monday,0,3.0,61.2,4.0,3.85,99.0
1,2025-04-28 10:00:00,Monday,0,1.0,61.3,3.87,5.34,92.0
2,2025-04-28 10:00:00,Monday,0,3.0,61.2,4.07,7.21,60.0
1,2025-04-28 11:00:00,Monday,0,0.0,61.5,3.87,6.65,44.0
2,2025-04-28 11:00:00,Monday,0,3.0,61.2,4.13,8.33,59.0
1,2025-04-28 12:00:00,Monday,0,0.0,61.5,3.87,7.64,53.0
2,2025-04-28 12:00:00,Monday,0,3.0,61.3,4.13,8.82,39.0
1,2025-04-28 13:00:00,Monday,0,0.0,61.7,3.87,8.89,41.0
2,2025-04-28 13:00:00,Monday,0,1.0,61.5,4.13,9.69,49.0
1,2025-04-28 14:00:00,Monday,0,1.0,61.7,3.87,9.82,54.0
2,2025-04-28 14:00:00,Monday,0,0.0,61.7,4.13,9.94,44.0
1,2025-04-28 15:00:00,Monday,0,3.0,61.7,3.87,9.69,54.0
2,2025-04-28 15:00:00,Monday,0,1.0,61.7,4.13,9.94,45.0
1,2025-04-28 16:00:00,Monday,0,3.0,61.7,3.81,8.26,42.0
2,2025-04-28 16:00:00,Monday,0,1.0,61.7,4.07,10.07,37.0
1,2025-04-28 17:00:00,Monday,0,0.0,61.7,3.81,5.65,93.0
2,2025-04-28 17:00:00,Monday,0,0.0,61.9,4.07,7.77,51.0
